ticker,year,roa,operating_margin,debt_to_assets,revenue_growth,current_ratio,log_assets,price_to_sales,price_to_book,roa_change,operating_margin_change,debt_to_assets_change,roa_rel,operating_margin_rel,debt_to_assets_rel,price_to_sales_rel,price_to_book_rel
AMGN,2023,0.0691376577392593,0.4890741397658744,0.6733948164769336,0.0709265661208828,1.64919530230535,11.484052627401113,5.470234409365023,24.744208600770214,-0.0314750478395862,-0.0181248877005997,0.0646818053131,-0.0095961266275966,0.1958589814728406,0.3902985761841407,0.6181673309480598,19.68886772454989
AMGN,2024,0.0445344570389485,0.4607467687888942,0.6628883154215529,0.1856686768357573,1.256764362093597,11.42779232299237,4.186740545715653,23.81106278713629,-0.0246032007003107,-0.0283273709769802,-0.0105065010553806,-0.0171076755145436,0.1532330969806311,0.3550669727617848,-0.4577251924421279,18.87884317335675
AMGN,2025,0.0851235290221447,0.4588990775761203,0.6119599055041618,0.0995392532312111,1.1399819529993331,11.41405495470448,4.798634812658159,20.368979902979905,0.0405890719831961,-0.0018476912127738,-0.0509284099173911,0.0067498468097217,0.1610862224352492,0.3335753686926587,-0.3747625992903511,15.580182212993831
BIIB,2014,0.2049922750292162,0.4745706728951851,0.0408755344073949,0.3997468912822615,2.1050864393753046,9.569172118343488,8.205683985199297,7.366299998797299,0.0480093524362016,0.0225685015784066,-0.0093571362539325,0.1405932479119257,0.2214690921911105,-0.1758263808306215,3.727348124705213,2.6675601431064
BIIB,2015,0.1818526721627497,0.5216837919693789,0.3345996882818588,0.1092899711480313,2.5993327384877998,9.878415868107105,6.221604823575317,7.144941746329806,-0.0231396028664664,0.0471131190741937,0.1957269258410459,0.1141418348863649,0.2664316963920116,0.0740940829998261,2.124927020077953,3.0717870054062955
BIIB,2016,0.1618583018604,0.5561718258682133,0.2848912435305637,0.0636392352143295,2.5533495131436594,10.037878575572533,5.34771521906226,5.043197502491742,-0.0199943703023496,0.0344880338988344,-0.0497084447512951,0.0812612869350269,0.2812049384509948,0.0140242882393966,1.3804966760159023,0.7845184204882116
BIIB,2017,0.1073497205381226,0.54088757444659,0.2510590801856878,0.072068688421494,2.3375393385190906,10.07122832445255,5.489498447926087,5.341998208169478,-0.0545085813222774,-0.0152842514216233,-0.0338321633448758,0.0377404449076762,0.2675028107050278,-0.0030782605029178,0.672871570760126,0.3663403499229742
BIIB,2018,0.1752033500864015,0.5278341472842286,0.2347472606558608,0.0960574878400508,2.318797038116048,10.138120843265307,4.41105070282244,4.550862296389459,0.0678536295482788,-0.0130534271623613,-0.0163118195298269,0.0844595578050674,0.2508927582075263,-0.0450338483307855,0.0480663410443353,-0.0376607738108418
BIIB,2019,0.2162163154551429,0.5541838516055891,0.2365069048956646,0.0687584089675832,1.723302767383527,10.21223248726606,3.5951262701785383,3.87391075604053,0.0410129653687414,0.0263497043213605,0.0017596442398038,0.1217352489475236,0.2637430699035652,-0.0637740091140092,-1.5735528795945952,-1.053782209752744
BIIB,2020,0.1625011678019732,0.3976243250078098,0.3213547315274037,-0.0649121220762419,1.8403880070546736,10.111269719617638,2.7755875221278434,3.487440912871602,-0.0537151476531697,-0.1565595265977793,0.084847826631739,0.0809115778009878,0.0885041356063371,0.0285533181972347,-3.0160360944890896,-3.3080874721101163
BIIB,2021,0.0651706851277154,0.3580319986887276,0.3221721048862308,-0.1831887895511952,1.8278581731887769,10.08068349578754,3.211546481874391,3.2367467557497105,-0.0973304826742578,-0.0395923263190822,0.000817373358827,-0.0300194181834093,0.0288105314797382,0.0332182416707476,-1.976470960778642,-3.0269058367838557
BIIB,2022,0.1240892559694715,0.3589557080228832,0.2733229888287496,-0.0736042689201126,2.991689073576143,10.108634125388678,3.922402736548253,2.9783900462012705,0.058918570841756,0.0009237093341556,-0.0488491160574812,0.0296464826905049,0.0323525881989127,-0.0050613313491341,-0.902985510373444,-2.142080891465854
BIIB,2023,0.0432523244725235,0.3251758916588718,0.2767202586720705,-0.0332042385043347,1.997292024575605,10.197827412651977,3.812250701533206,2.533600889225239,-0.0808369314969479,-0.0337798163640113,0.0033972698433209,-0.0354814598943324,0.031960733365838,-0.0063759816207222,-1.0398163768837576,-2.521739986995083
BIIB,2024,0.0581904004734521,0.3672733285792536,0.2394605212964316,-0.0162369352149336,1.3487194327883083,10.24171895520273,2.304254487954609,1.3337961234745157,0.0149380760009285,0.0420974369203817,-0.0372597373756389,-0.0034517320800401,0.0597596567709904,-0.0683608213633364,-2.340211250203172,-3.598423490305024
BIIB,2025,0.0439171860935138,0.3574201767334641,0.2261451451281441,0.0221891503632738,2.67931569833403,10.290092589002937,2.612109679898085,1.4151073572586654,-0.0142732143799382,-0.0098531518457894,-0.0133153761682874,-0.0344564961189091,0.059607321592593,-0.0522393916833589,-2.5612877320504253,-3.373690332727405
BMY,2014,0.0593795371714717,0.2531015807040745,0.2320661352928975,-0.030881904180653,1.7265098688098333,10.42670606623208,6.174748409849487,6.601725693509292,-0.0070331908550622,-0.0190375709590319,0.0152595432530965,-0.0050194899458187,0.0,0.0153642200548811,1.6964125493554034,1.9029858378183928
BMY,2015,0.0492944437444878,0.1725845410628019,0.210690437192894,0.0428868316644623,1.299114381938381,10.365585010210769,6.933001811594203,8.047841721575775,-0.0100850934269839,-0.0805170396412726,-0.0213756981000035,-0.0184163935318968,-0.0826675545145653,-0.0498151680891386,2.836324008096839,3.974686980652264
BMY,2016,0.1322277271783309,0.2765738405312194,0.1990091079004361,0.1731280193236715,1.5500508992195452,10.425460809904182,5.029684459772481,6.040160722012733,0.082933283433843,0.1039892994684174,-0.0116813292924579,0.0516307122529577,0.0016069531140008,-0.0718578473907309,1.0624659167261234,1.7814816400092033
BMY,2017,0.030014008524336,0.245090489025799,0.2373103633274716,0.0694394399547022,1.5532782599602637,10.420821948214943,4.816626877165961,8.523144536240524,-0.1022137186539948,-0.0314833515054204,0.0383012554270355,-0.0395952671061103,-0.0282942747157631,-0.016826977361134,0.0,3.54748667799402
BMY,2018,0.1406276796432858,0.2633305261291609,0.2100554507517292,0.0859164420485174,1.6106626619110194,10.46270326045021,3.760088648552813,6.045995296129998,0.1106136711189497,0.0182400371033619,-0.0272549125757423,0.0498838873619517,-0.0136108629475413,-0.0697256582349171,-0.6028957132252919,1.4574722259296973
BMY,2019,0.0264652465677522,0.3269076305220884,0.3658345133288185,0.1588582066397765,1.603693181818182,11.774858867399232,5.526551539491298,2.8003350905073843,-0.1141624330755336,0.0635771043929274,0.1557790625770893,-0.068015819939867,0.0364668488200644,0.0655535993191446,0.3578723897181648,-2.12735787528589
BMY,2020,-0.0760881491547167,0.3918340467566678,0.4361289995864316,0.6262382864792504,1.5823899371069183,11.68250788914914,3.273797450491557,3.680273914652848,-0.102553395722469,0.0649264162345794,0.070294486257613,-0.1576777391557022,0.0827138573551951,0.1433275862562626,-2.5178261661253765,-3.1152544703288707
BMY,2021,0.0639808258777466,0.4222054543494664,0.4171103426825475,0.0909497154146479,1.5210353027254435,11.60197975379374,2.924945564298804,3.7743726701162856,0.1400689750324634,0.0303714075927986,-0.019018656903884,-0.0312092774333781,0.0929839871404771,0.1281564794670643,-2.263071878354229,-2.48927992241728
BMY,2022,0.0653480685808717,0.4327650079074503,0.4205432761826069,-0.0048722647407567,1.2459113750571038,11.480608863493686,3.27024198964449,4.859827436334954,0.001367242703125,0.0105595535579838,0.0034329335000593,-0.0290947046980947,0.1061618880834798,0.1421589560047231,-1.5551462572772077,-0.2606435013321704
BMY,2023,0.0843325381729526,0.407167933164467,0.4357338769848359,-0.0249788773586949,1.4270954990566884,11.463304455744613,2.3040819001910857,3.523530750934421,0.0189844695920809,-0.0255970747429833,0.015190600802229,0.0055987538060966,0.1139527748714331,0.1526376366920431,-2.547985178225878,-1.531810125285901
BMY,2024,-0.0966275390646091,0.3991718426501035,0.5528978542811788,0.0731902413011598,1.2526289223521494,11.436076817517693,2.3759884057971017,7.025420263238446,-0.1809600772375617,-0.0079960905143634,0.1171639772963428,-0.1582696716181013,0.0916581708418404,0.2450765116214106,-2.268477332360679,2.0932006494589066
BMY,2025,0.0783446989049068,0.3850064323359754,0.5235456140740576,-0.0021946169772256,1.2550711021907162,11.407987082423904,2.278745072000664,5.944992150706436,0.1749722379695159,-0.0141654103141281,-0.0293522402071211,-2.898330751614775e-05,0.0871935771951043,0.2451610772625545,-2.8946523399478465,1.1561944607203651
CI,2018,0.0172098729980551,0.1124584957413021,0.2772244919269576,0.1651528258362169,0.689587322193171,11.939669234682777,1.4919896487863225,1.7633100828702348,-0.0190150877325976,-0.0061257026439342,0.18914779929664,-0.0735339192832789,-0.1644828933354001,-0.0025566170596888,-2.8709947129917817,-2.825212987330066
CI,2019,0.0327654165650236,0.0822191426099063,0.2441870915557153,1.0723626913643014,0.7435597189695551,11.956161517876492,0.4956366937325552,1.6802431556310382,0.0155555435669685,-0.0302393531313957,-0.0330374003712422,-0.0617156499425956,-0.2082216390921175,-0.0560938224539586,-4.673042456040578,-3.247449810162236
CI,2020,0.054409428051283,0.0702301892445199,0.2159008304867772,0.042401056610648,0.7717228360446394,11.954085848402844,0.4609790955959455,1.4677018894696054,0.0216440114862593,-0.0119889533653864,-0.0282862610689381,-0.0271801619497023,-0.2388900001569527,-0.0769005828433917,-4.924718967277291,-5.327826495512113
CI,2021,0.0346377082943269,0.0652076614985597,0.2210421656799385,0.087744045538523,0.8292940420453502,11.950464010326243,0.425528473782664,1.5740904491424688,-0.0197717197569561,-0.0050225277459601,0.0051413351931613,-0.0605523950167978,-0.2640138057104296,-0.0679116975355446,-4.762488968870369,-4.689562143391097
CI,2022,0.0463274323986326,0.0616774078946638,0.2192215768557374,0.0336998060525379,0.7305537364476461,11.877096244803887,0.5493475097559215,2.2054578766268493,0.0116897241043057,-0.0035302536038959,-0.0018205888242011,-0.0481153408803338,-0.2649257119293067,-0.0591627433221463,-4.276040737165776,-2.915013061040275
CI,2023,0.0338044396148231,0.0617074020200364,0.2053861915017576,0.0838037824665411,0.7667090894162082,11.936629887534313,0.4486197926696851,1.894951058996604,-0.0125229927838095,2.9994125372662103e-05,-0.0138353853539797,-0.0449293447520328,-0.2315077562729973,-0.0777100487910351,-4.403447285747278,-3.1603898172237184
CI,2024,0.0220296251627844,0.0397279446067719,0.2051051763845497,0.2515723914691361,0.8428913917107919,11.95684817462324,0.3093938274363444,1.8425193005629612,-0.0117748144520387,-0.0219794574132645,-0.0002810151172079,-0.0396125073907077,-0.2677857272014912,-0.1027161662752183,-4.335071910721436,-3.0897003132165777
